2020-02-28 17:49:31,b'RT @little_dipperPH: [PH GO] \xf0\x9f\x91\xae\xe2\x84\x99\xf0\x9d\x95\xa0\xf0\x9d\x95\x9d\xf0\x9d\x95\x9a\xf0\x9d\x95\x94\xf0\x9d\x95\x96 \xf0\x9d\x94\xb9\xf0\x9d\x95\xa6\xf0\x9d\x95\x9f\xf0\x9d\x95\x9f\xf0\x9d\x95\xaa! \xf0\x9d\x95\x8a\xf0\x9d\x95\x9d\xf0\x9d\x95\xa0\xf0\x9d\x95\x98\xf0\x9d\x95\x92\xf0\x9d\x95\x9f \xf0\x9d\x95\x82\xf0\x9d\x95\x9a\xf0\x9d\x95\xa5 by @springginsour #STRAYKIDS #HYUNJIN \n\xf0\x9f\x92\xb8Php 1020\n+ ISF and LSF\n\n\xf0\x9f\x97\x93\xef\xb8\x8fDOO: 02/28\n\xf0\x9f\x97\x93\xef\xb8\x8fDOP:\xe2\x80\xa6'
2020-02-28 17:49:30,b'RT @Robertchandle14: AB Nexus 6P hishoot template https://t.co/uo4m05yKNH https://t.co/PCbxMCsPeu'
2020-02-28 17:49:30,"b'RT @NancyNoCo24: Kevin McCarthy blaming Google for Wikipedia edits :\n\xe2\x80\x9cIf you looked up the Republican Party, it said our ideology was Nazis\xe2\x80\xa6'"
2020-02-28 17:49:30,b'RT @SEGAForever: This is the story of someone too tough to beat.\n\nGet Kid Chameleon for free on Android and iOS: https://t.co/yjffZY7Tlw\n\n#\xe2\x80\xa6'
2020-02-28 17:49:30,b'Inclusive grants for Scala Days Seattle are now open! \n\nGrants are designed to help underrepresented communities in\xe2\x80\xa6 https://t.co/FODdvcVMk4'
2020-02-28 17:49:29,b'RT @EdwardGLuce: \xe2\x80\x9cIndia is being led by a man whose political career is marked by the blood of innocents\xe2\x80\x9d. The fearless @RanaAyyub on the s\xe2\x80\xa6'
2020-02-28 17:49:29,"b""@oniisaa here's your word cloud \xe0\xb2\xa5_\xe0\xb2\xa5 (sponsored by Walloop - Live Wallpapers https://t.co/X9KNfYUf8q ) https://t.co/AcDWa7PUuG"""
2020-02-28 17:49:28,"b""RT @TheRealKhabri: Please don't google it now,\xf0\x9f\x99\x84 warna wahan b yeh aajayega\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/uyZrUuyHkK"""
2020-02-28 17:49:28,b'Google signs me out of gmail and informs me I must resign in and verify it is me.\n\nSo I click exactly two buttons t\xe2\x80\xa6 https://t.co/2Ms1O6WNzX'
2020-02-28 17:49:28,b'RT @little_dipperPH: [PH GO] \xec\x8b\x9c\xec\x9b\x94\xec\x95\xa0 1\xf0\x9d\x90\xac\xf0\x9d\x90\xad \xf0\x9d\x90\x82\xf0\x9d\x90\xa1\xf0\x9d\x90\x9e\xf0\x9d\x90\x9e\xf0\x9d\x90\xab\xf0\x9d\x90\xa2\xf0\x9d\x90\xa7\xf0\x9d\x90\xa0 \xf0\x9d\x90\x8a\xf0\x9d\x90\xa2\xf0\x9d\x90\xad \xf0\x9f\x90\xb1 by @981025_S2 #STRAYKIDS #LEEKNOW \n\xf0\x9f\x92\xb8Php 1060 - Php 1150\n+ ISF and LSF\n\n\xf0\x9f\x97\x93\xef\xb8\x8fDOO: 03/07\n\xf0\x9f\x97\x93\xef\xb8\x8fD\xe2\x80\xa6'
2020-02-28 17:49:28,"b'@oscarlars @grungnisson @daviseford Mortality rate in flu is certainly lower (14.3 per 100,000 cases in 2017, parts\xe2\x80\xa6 https://t.co/BQQGReJqd3'"
2020-02-28 17:49:28,b'@scottclark I believe scorecards require a numeric output (so no text strings are eligible to show)\xe2\x80\xa6 https://t.co/VJybA5fW4s'
2020-02-28 17:49:27,b'RT @PurplecowKris: Don\xe2\x80\x99t google your symptoms.'
2020-02-28 17:49:27,b'RT @EdwardGLuce: \xe2\x80\x9cIndia is being led by a man whose political career is marked by the blood of innocents\xe2\x80\x9d. The fearless @RanaAyyub on the s\xe2\x80\xa6'
2020-02-28 17:49:27,b'@monteeky_ I always think it and never take the time to google it\xf0\x9f\x92\x80'
2020-02-28 17:49:27,"b""@dentistofdelhi She replied with a Google pic!? I didn't get it! I was going to put FZ next... But I already won I guess \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f"""
2020-02-28 17:49:26,b'@EdTechGarcia @23ABCNews @BRS_Academy @ASU @Google @McFarland_USD @DarDiaz5 @SAaronResendez Thanks for the virtual\xe2\x80\xa6 https://t.co/MrWELZoaag'
